Open,High,Low,Close,Volume,Dividends,Stock Splits
224.54944639154158,231.65677408115855,222.0370404246548,228.9342041015625,33314200,0.0,0.0
230.51043029200613,231.47526355109804,228.0171341621031,228.8004608154297,25916300,0.0,0.0
228.85774673552945,234.13091202772802,228.56159599596987,232.13436889648438,27158100,0.0,0.0
231.80958874566235,232.36365609874676,229.62197673292388,231.1886444091797,25296100,0.0,0.0
231.39883562562832,232.40188845915685,229.66977095597062,231.37017822265625,18054800,0.0,0.0
232.27766943528493,232.78396959711438,230.04230480647178,231.62808227539062,22211900,0.0,0.0
231.0549435728777,233.81571861476473,230.58686291698683,232.8699951171875,23565000,0.0,0.0
234.04499444872175,234.92385553583864,230.11876967307288,231.9624786376953,22186700,0.0,0.0
233.8348114486024,234.18826246133182,231.32240561908912,233.5577850341797,15751100,0.0,0.0
233.0228007069779,234.331551842112,231.87646094509842,234.03541564941406,16561100,0.0,0.0
234.0736168562319,235.12443679051168,232.05796376520485,232.80308532714844,26728500,0.0,0.0
231.06048965921218,233.92336296711304,230.69664036520157,233.8180389404297,21653500,0.56,0.0
231.5200885249569,233.5595235129109,230.62004946084875,233.42547607421875,16925600,0.0,0.0
233.38712013708025,233.49244413980136,229.96888945700763,230.72531127929688,25262600,0.0,0.0
227.32624961880384,227.81456205861232,222.51966738845243,224.5399627685547,36446900,0.0,0.0
220.5376964424216,224.84638235438035,219.00571338525143,223.3527069091797,30228700,0.0,0.0
220.2313141829066,225.20066806135043,219.26425873805556,224.57830810546875,26339700,0.0,0.0
222.21329667802732,224.61658067323245,218.19185941267452,219.25466918945312,39542200,0.0,0.0
221.6866653597495,225.3634069812622,219.7812635364305,222.5005340576172,37819200,0.0,0.0
225.8708905631292,227.3741502565887,223.23780465757733,226.86668395996094,25324000,0.0,0.0
226.93376701231938,227.2114461528207,223.52511895843725,223.92726135253906,22812500,0.0,0.0
222.28987694349104,223.64950484345542,217.5981883883298,217.88543701171875,34029500,0.0,0.0
217.10031296721587,222.6058557444878,214.72573791098387,217.09072875976562,44727800,0.0,0.0
219.76216599500194,223.35273808955003,216.83226150346275,221.7537384033203,41872800,0.0,0.0
221.53346048244356,223.44843187162684,217.47373048782126,217.72267150878906,35267400,0.0,0.0
222.9792721410801,225.37298636585098,221.82070802785924,223.84100341796875,33080500,0.0,0.0
226.92415117322705,226.92415117322705,222.1750148299451,222.5388641357422,29746800,0.0,0.0
224.97087205019426,229.001879123352,224.34849750846828,227.04861450195312,29907600,0.0,0.0
224.06126424055526,225.79432594592853,223.31442642722314,225.727294921875,22653700,0.0,0.0
224.97087162731992,225.19108927209567,221.95478256941098,224.82723999023438,26034900,0.0,0.0
226.23473065851354,229.8540256057872,225.9091890116329,227.60394287109375,28092200,0.0,0.0
226.11028626548793,228.4082611592605,223.31442922996186,226.9624481201172,29562100,0.0,0.0
222.67291862130548,224.23362531391453,220.5377291546,220.91114807128906,34833000,0.0,0.0
221.19838326764514,222.58673481626653,219.59938366501783,220.55686950683594,46430700,0.0,0.0
220.48025713428592,226.82837799232317,220.35577930626062,225.9570770263672,30127000,0.0,0.0
227.39330671357888,230.8019538061581,226.99116443288878,227.47947692871094,31638400,0.0,0.0
227.73799056865073,227.8816075865458,225.31555279966682,225.44960021972656,25620100,0.0,0.0
225.29635237127508,226.86662808562616,221.72493536797762,222.46218872070312,34061900,0.0,0.0
221.70585594983098,226.64648654164532,221.70585594983098,226.42625427246094,25479900,0.0,0.0
226.53151893786395,226.7325973461477,222.02176985709806,225.23892211914062,25227500,0.0,0.0
223.60165689388273,223.90805936160643,221.27497342116027,221.9930877685547,24792000,0.0,0.0
223.00803456543431,228.93487436067073,222.51013782873864,225.74644470214844,43623500,0.0,0.0
228.3316572910526,232.51586588061755,227.92951497762283,232.0467071533203,30338000,0.0,0.0
232.43925494489872,239.33316461233116,232.38180813268252,238.4810028076172,36910600,0.0,0.0
