Close,High,Low,Open,Volume,MA_50,MA_200,Daily_Return
203.7097625732422,205.66777675400772,201.00085044726796,205.62024918097012,33121700,180.44887084960936,,0.007000862680915487
203.09194946289062,203.48165528840798,200.63017471738777,203.04442188603093,26177600,181.1471563720703,,-0.00303281051701898
196.81871032714844,205.1165151249502,196.2769220311056,203.86185665203897,38135600,181.6862335205078,,-0.03088866472714835
198.0353546142578,198.5106014316634,192.02822788062798,195.9252575847065,37591800,182.3376037597656,,0.0061815479081592795
197.7406463623047,200.86777786204274,194.87966636549174,199.18540043368412,32179400,182.90213348388673,,-0.0014881597910997302
193.8246307373047,195.51650798920733,192.2943356382939,195.23135704153594,29940700,183.35194580078124,,-0.01980379702929158
192.8361358642578,194.88919090755047,191.4198952550157,194.3474171263726,31635300,183.74824432373046,,-0.0050999445699272394
201.1244354248047,201.78977799074687,192.95968503330636,194.85117236676646,36884800,184.29021423339844,,0.04298104980894868
198.41554260253906,203.34860679664743,197.731186037843,203.0824697440858,37990400,184.7575326538086,,-0.013468740466786366
201.26702880859375,201.78980321266909,198.07336958951217,198.84326711943132,49605700,185.2428302001953,,0.014371284470222845
192.51295471191406,200.47809519758303,192.14226281240857,196.93275836350443,67457000,185.63323364257812,,-0.04349482450503539
191.33433532714844,192.81710279590382,187.73195701203042,190.4978964459514,39827000,186.05238586425781,,-0.006122286089938034
193.75811767578125,193.87217226170424,190.91613671502756,191.4959383657706,30160900,186.50522857666016,,0.012667785656393482
192.01870727539062,194.56602297793356,191.75257024686763,193.52998850951334,23251400,186.87342468261718,,-0.008977225941579459
193.95770263671875,194.5184903248029,192.0091880475081,192.47493508696,19632600,187.24722564697265,,0.010097950292662139
193.8056182861328,194.3379068274269,189.68999420605252,191.04919294548517,25079600,187.64225006103516,,-0.0007841109093295051
194.86068725585938,194.9462427022277,189.1577256692906,194.28088558108962,51044000,188.01009094238282,,0.0054439545099713715
205.81985473632812,206.86540338070947,200.02185312701084,201.0483878405726,78983000,188.63950775146483,,0.056241038840630475
202.73072814941406,204.1374688047289,199.89826191685304,203.56716697112796,49280100,189.2056201171875,,-0.015008885274316652
202.3981170654297,204.35613163403326,201.09594542586711,204.26107646912982,28806400,189.8019598388672,,-0.001640654512616524
205.63925170898438,205.65825113444276,201.07688051454105,201.82776391473723,32656800,190.45855987548828,,0.016013660060419044
201.9608154296875,205.02140506303672,200.48754789134983,204.2134944476352,27820400,191.04938598632813,,-0.017887812023856697
197.94027709960938,201.39057324547656,196.13434519873215,201.19096322321653,36716500,191.52463317871093,,-0.019907516819656856
193.3113555908203,197.3699520347846,193.08323194975972,196.90421954309804,36446500,191.91528503417967,,-0.023385445229318624
198.83370971679688,199.86974400577404,194.6135168477628,195.1267768843366,28013100,192.37684417724608,,0.028567148107251805
198.3679962158203,200.88681276479966,197.845221875211,199.07136664712925,22588900,192.82053405761718,,-0.0023422260824881302
198.55807495117188,199.21391774906647,197.23688964214472,198.42500644894537,17958900,193.31441070556642,,0.0009582127106066984
199.86978149414062,200.73473410095306,198.577109692729,199.22345284512505,20184800,193.7531591796875,,0.006606160657486759
201.0198974609375,201.8468222550465,198.85277320484522,200.10741721992852,21336200,194.19285858154296,,0.005754326432936052
199.80029296875,202.08700035706565,199.37153987670285,201.50579719810975,27627600,194.58079223632814,,-0.006067083445928545
204.449951171875,204.85012175813844,199.047626449657,199.6478750598317,26981500,194.92788757324217,,0.02327152845492697
202.9635772705078,206.0410886510413,202.8016045176839,203.76391835685175,36249300,195.44619018554687,,-0.007270111305224258
203.60195922851562,205.34556891515348,202.40143298022446,204.65002085311673,25460100,195.94931549072265,,0.003145303046945047
206.2506866455078,206.38407681542566,203.03978535206127,203.03978535206127,23043700,196.48260375976562,,0.013009341496657001
210.70977783203125,211.6054039276982,207.0987054135543,207.59416093128425,39600800,197.0170590209961,,0.021619764079561454
215.88340759277344,220.2376553277193,209.04235998516526,212.36760613351487,57602200,197.64224975585938,,0.024553344481556882
218.1034393310547,219.75176405329466,215.8834340675416,217.40789128020305,26292900,198.27230072021484,,0.010283475525219465
